"restoName","restoId","title","content","rating","dateOfVist","ratingDate"
"king’s 46","21405145","Bof bof…","Nous avons commandé des durum, kebab et frites un soir de semaine, mais vraiment c’était pas très bon!
Déjà il a fallu attendre 1 heure pour se faire livrer à Riaz, je trouve ça un peu long…ensuite tout est arrivé froid!!
La nourriture n’était pas bonne, beaucoup trop d’oignons, on ne sentait que ça, les tomates étaient vertes, donc pas mûres, et la sauce blanche était vraiment très industrielle, pas bonne du tout!!
Je ne recommande pas cet endroit pour les kebab…",2,,"December 5, 2021"
"Le Carioca Diner americain cafe retaurant","10046839","Attention ce rerstaurant a changé de gérant, c'est maintenant une cuisine du Cap vert qui est servi","Si l'accueil est cordiale, l'expérience devrait s'arrêter là.

La cuisine est sans relief et la surprise arrive avec l'addition.

On vous compte CHF 5.- pour le couvert, et 6.- pour la carafe d'eau du robinet servie dans une bouteille de marque.",3,,"June 10, 2019"
"Le Carioca Diner americain cafe retaurant","10046839","Super accueil !","Très bonne adresse pour manger un Burger ou une omelette. Ne pas s'attendre à une cuisine très raffinée mais les produits sont frais et bien servis. La décoration américaine année 60 donne une ambiance sympathique à ce lieu très vivant. Les tenanciers sont aux petits soins pour leurs clients !!!...",4,,"March 24, 2018"
"Le Carioca Diner americain cafe retaurant","10046839","Pas bon","Nous avons été très déçus de notre repas dû à la mauvaise qualité des produits.Nous avons pris 2 burgers et la viande était carrément carbonisée.",1,,"February 28, 2017"
"Le Carioca Diner americain cafe retaurant","10046839","La déco ne fait pas tout","Étant récemment aller manger là-bas, nous avons testés plusieurs plats à la carte, la qualité est passable, mieux que le Mac Do, toutefois maux de ventre les heures qui ont suivi le repas. La décoration est respectée, mais je ne vois pas de lien entre le nom du restaurant et le concept. Le staff ne semble pas faire de la restauration depuis longtemps cela se voit à la qualité du service et à la présentation des plats.",2,,"December 6, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","Très sympa !","Petit bistrot très sympa, aussi sympa que ses tenanciers qui se sont montrés très avenants et accueillants. Ils ont repris l'établissement il y a 6 mois et l'ont transformé en restaurant de style ""américain"".
On ne savait pas trop à quoi s'attendre, on avait connu autrefois le Carioca plutôt comme un débit de boissons pour habitués.
Mais nous avons été agréablement surpris par les propositions de mets simples et assez variés, et surtout par les prix très abordables, élément non négligeable lorsqu'on sort en famille.
Bref, nous avons été très très bien reçus, nous avons bien mangé et passé un très bon moment. Malgré la grisaille de ce froid et lugubre dimanche de novembre, notre journée a été égayée par la découverte de cet endroit. Nous y retournerons volontiers !

",5,,"November 13, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","Un petit coin très sympathique","Ce restaurant au style Américain respecte bien le thème donné, avec ces nombreux et succulent Burger ainsi que sa superbe déco! Les tenancier sont super accueillant ! Je le recommande vivement !",5,,"September 18, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","Soirée sympathique entre amis","Hamburger et frites maison très bon. Service agréable et avec le sourire. A recommander pour passer un bon moment sans se ruiner",4,,"July 7, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","Great service, average food","Le Carioca is a family-run restaurant with a great service. The food and its presentation need improvement, though... The fries were burnt and soggy, burger was just ok and salad lacked flavour... Hoegaarden on the tap was the best thing we order, it was nicely poured.",3,,"June 7, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","It is ok, but needs improvement.","The food was ok (burgers and fries), but could be better. The fries need a big improvement: they were not crispy, and were probably overcooked. Didn't taste bad, but there is something wrong with the frying process.
It is a family restaurant, and the owner and his wife treated us very well. I'm sure they can improve a lot.",3,,"May 22, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","Popular with the Locals","Cafe la Carioca was so packed with locals that we had a bit of a wait for our party of 11. The owners were very welcoming and quickly made room near the back for us to wait while tables were cleared and put together to accommodate our large group. Once we were seated and our order taken, the owner brought out a cute placemat and toy for our grandson to play with while we waited for dinner. They had many choices on their menu to choose from (no English menus, but if you know German you can easily figure it out). It appears that gourmet burgers are among their specialties.",3,,"April 4, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","Extra","Nous avons très bien mangé, tout fait maison, frites fraîches, accueil chaleureux et le patron (je crois?) à un bon sens de l'humour, on reviendra",5,,"March 29, 2016"
"Le Carioca Diner americain cafe retaurant","10046839","tres tres mal manger","tres mal manger mal aux ventre hamburger ont dirai pas frais ont dirait de la migros et congele
un odeur de poisson dans restaurant
copie colle du denis diner route 66 a 20 min",1,,"March 4, 2016"
"McDonald's La Tour-De-Treme","13555128","Délicieux","Le meilleur Mc Do de la région. Je ne suis pas d’accord avec les avis négatifs! Les frites sont chaudes, les burgers excellents! Et le personnel est tellement gentil!! Aux petits soins pour les clients! Quant à l’ hygiène , ne pas porter de masques n’est pas signe de manque d’hygiène. Arrêtez la parano avec ce Covid! D’ailleurs les mesures sont levées! Donc ….",4,,"March 1, 2022"
"McDonald's La Tour-De-Treme","13555128","Toujours la même chose","C’est une vraie catastrophe, on très souvent au drive un et trois fois sur quatre soit la commande n’est pas complète soit ce que on as commandé n’est pas en ordre. C’est incroyable que la préparation d’un commande puisse être si difficile! On arrive à la maison +/- 6 kilomètres plus loin pou découvrir que soit il manque un sandwich ou alors ce que on as commandé ne correspond pas à ce que on a reçu! C’est très fâcheux de devoir retourner pour demandé la correction et livraison de la marchandise, on se fait mal recevoir par des employés et pendant ce temps là le reste de la famille a déjà fini son sandwich et on a fait deux fois le trajet et on est très énervé!",2,,"January 9, 2022"
"McDonald's La Tour-De-Treme","13555128","Pas d'hygiène","Après une semaine de réouverture "" Covid19 oblige"" la majorité du personnel en cuisine avait le masque sous le nez et certains le masque sous le menton.Un employé se promenait avec son sac à dos dans la cuisine ... La personne qui nous a amené notre plateau avait également le masque juste sur sa bouche. Nous sommes vraiment choqué d'une telle attitude après une si longue fermeture.
A noter qu'au toilette des dames plus de savons dans le distributeur. Impossible de pouvoir se laver les mains.
Ca démontre bien que l'hygiène n'est absolument pas respectée .",1,,"June 6, 2021"
"McDonald's La Tour-De-Treme","13555128","Établissement au top","Service rapide, établissement propre et nourriture excellente un des meilleurs mc pour moi. Très grande surface au top pour un grand groupe",5,,"February 10, 2020"
"McDonald's La Tour-De-Treme","13555128","Au dessus de la moyenne","Ne suis pas un grand adepte des fast foods mais j’y suis ponctuellement avec des gens de mon entourage. Celà faisait longtemps que je n’avais pas mangé un cheesburger et un hamburger aussi goûteux dans un resto de cette chaîne. Propreté irréprochable et service de qualité! Bravo à toute l’équipe jusqu’au collaborateur venu débarrasser la table!",5,,"January 2, 2020"
"McDonald's La Tour-De-Treme","13555128","McDo nouveau","Un nouveau bâtiment, parfait, propre, avec ma nourriture préférée (malheureusement pas très saine) - j'adore venir ici avec toute ma famille!",5,,"October 24, 2019"
"McDonald's La Tour-De-Treme","13555128","Repas à l emporter","Lors du paiment on me signale un problème de quittance je patiente et quelques minutes plus tard on me demande ce que j attend en me disant que j'ai pas payé alors que j explique la situation on me reproche de pas être allée vers les bonnes personnes comme si le client était coupable des ereurs du personnel faut pas non plus exagéré et 25 min d attente pour au final ne pas avoir tout de la commande",1,,"September 6, 2019"
"McDonald's La Tour-De-Treme","13555128","Essen wie immer, Petsonal unfähig","Es gibt wahrscheinlich x-tausende Mc Donalds, dieser bekommt die Auszeichnung für das schlechteste Personal. Obwohl kaum Kunden, viel zu lange Wartezeiten, dann wird nun ein Teil des bestellten an den Tisch gebracht, zum Schluss muss man das WM-Gratisglas noch extea verlangen. Welch eine Katastrophe",2,,"July 4, 2018"
"Le Thai Break","7337130","Glacial","Accueil glacial 2 tables à 4 utilisé par 2 personnes nous demandons de pouvoir bénéficier du même privilège alors que le restaurant était autrement vide refus ou alors la table à 4 à côté de la porte et du froid du coup on a été au Paris Bangkok ou l’accueil le repas et le climat parfait",2,,"March 18, 2022"
"Le Thai Break","7337130","Une merveille","Très bon accueil , les serveuses s inquiètent de notre satisfaction, cuisine chaude , bien préparée. Une merveille !",5,,"February 18, 2022"
"Le Thai Break","7337130","Tolles Thai Restaurant","Wir waren in diesem thailändischen, kleinen Restaurant. Wir wurden sehr freundlich empfangen und sehr nett bedient. Das Essen war super fein, schön angerichtet und richtig thai.
Wir würden wieder hier her kommen und es ist sehr zu empfehlen.",5,,"February 12, 2022"
"Le Thai Break","7337130","Authentic & Fantastic","Delicious, great quality, friendly and great atmosphere. I am Australian and have spent 3 months in Thailand and this restaurant was as good as any I visited there ! Bravo!",5,,"January 8, 2022"
"Le Thai Break","7337130","Très bien en tout point","Un restaurant d’une qualité de service et de nourriture au top. Un joli cadre. Que demander de plus ?
Les prix au premier abord peuvent faire un petit peu peur, mais finalement, pas du tout. On en a pour son argent.
Big up au poulet sauce aigre douce et poulet curry vert.
Nouilles
Belle découverte !!",5,,"December 31, 2021"
"Le Thai Break","7337130","Accueil et service super","Accueil et service super.... Très bonne cuisine, personnel très sympa avec les enfants... À refaire une autre fois...",5,,"August 22, 2021"
"Le Thai Break","7337130","Top!","Service top et sympa, nourriture excellente, cadre très agréable, port du masque bien respecté, rapidité du service. Bref j’y retournerai avec grand plaisir! Bravo et merci!",5,,"August 12, 2021"
"Le Thai Break","7337130","Une excellente adresse à Bulle","Très bonne adresse pour un repas Thaï réussi! Le service est absolument au top avec une attention et gentillesse très appréciée!
La nourriture est excellente, possibilité de take away pour ceux qui préfèrent. Merci à toute l’équipe",5,,"July 30, 2021"
"Le Thai Break","7337130","Thai food party","Merci pour super service et a manger délicieux sur tous un vrai thaï ( pour les thaï ) on reviendra ( déjà on prends souvent emporter toujours si bon .. à bientôt les amis thaï",5,,"July 29, 2021"
